date,sample,universe_a,universe_b,rank_corr_20
2018-03-19,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.4285714285714286
2018-03-19,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.9523809523809524
2018-03-19,2016_2019,KOSDAQ,KOSPI_ALL,0.9047619047619048
2018-03-19,2016_2019,KOSDAQ,KOSPI_EX_K200,0.8095238095238096
2018-03-19,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.9523809523809524
2018-03-19,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.9047619047619048
2018-03-19,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.7380952380952381
2018-03-19,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1.0
2018-03-19,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.8571428571428572
2018-03-19,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-03-19,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.7380952380952381
2018-03-26,2016_2019,K200,KOSDAQ,0.5952380952380953
2018-03-26,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.6666666666666669
2018-03-26,2016_2019,K200,KOSPI_ALL,0.6666666666666669
2018-03-26,2016_2019,K200,KOSPI_EX_K200,0.4047619047619048
2018-03-26,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.6904761904761906
2018-03-26,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.8333333333333335
2018-03-26,2016_2019,KOSDAQ,KOSPI_ALL,0.8571428571428572
2018-03-26,2016_2019,KOSDAQ,KOSPI_EX_K200,0.4285714285714286
2018-03-26,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.880952380952381
2018-03-26,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.9523809523809524
2018-03-26,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.7380952380952381
2018-03-26,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9761904761904763
2018-03-26,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.6666666666666669
2018-03-26,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9761904761904763
2018-03-26,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.6428571428571429
2018-04-02,2016_2019,K200,KOSDAQ,0.6190476190476191
2018-04-02,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.6190476190476191
2018-04-02,2016_2019,K200,KOSPI_ALL,0.880952380952381
2018-04-02,2016_2019,K200,KOSPI_EX_K200,0.8571428571428572
2018-04-02,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.7380952380952381
2018-04-02,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,1.0
2018-04-02,2016_2019,KOSDAQ,KOSPI_ALL,0.8571428571428572
2018-04-02,2016_2019,KOSDAQ,KOSPI_EX_K200,0.8333333333333335
2018-04-02,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.9523809523809524
2018-04-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.8571428571428572
2018-04-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.8333333333333335
2018-04-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9523809523809524
2018-04-02,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.9761904761904763
2018-04-02,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9523809523809524
2018-04-02,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-04-09,2016_2019,K200,KOSDAQ,0.4047619047619048
2018-04-09,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.5952380952380953
2018-04-09,2016_2019,K200,KOSPI_ALL,0.8095238095238096
2018-04-09,2016_2019,K200,KOSPI_EX_K200,0.6904761904761906
2018-04-09,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.6666666666666669
2018-04-09,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.9047619047619048
2018-04-09,2016_2019,KOSDAQ,KOSPI_ALL,0.6904761904761906
2018-04-09,2016_2019,KOSDAQ,KOSPI_EX_K200,0.7142857142857144
2018-04-09,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.880952380952381
2018-04-09,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.7380952380952381
2018-04-09,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.9047619047619048
2018-04-09,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-04-09,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.6904761904761906
2018-04-09,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.8571428571428572
2018-04-09,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.8333333333333335
2018-04-16,2016_2019,K200,KOSDAQ,0.4761904761904762
2018-04-16,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.5952380952380953
2018-04-16,2016_2019,K200,KOSPI_ALL,0.8095238095238096
2018-04-16,2016_2019,K200,KOSPI_EX_K200,0.5952380952380953
2018-04-16,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.8333333333333335
2018-04-16,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.8571428571428572
2018-04-16,2016_2019,KOSDAQ,KOSPI_ALL,0.7142857142857144
2018-04-16,2016_2019,KOSDAQ,KOSPI_EX_K200,0.6904761904761906
2018-04-16,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.8571428571428572
2018-04-16,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.8095238095238096
2018-04-16,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.9285714285714287
2018-04-16,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-04-16,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.7857142857142858
2018-04-16,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-04-16,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.8333333333333335
2018-04-23,2016_2019,K200,KOSDAQ,0.5952380952380953
2018-04-23,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.5476190476190477
2018-04-23,2016_2019,K200,KOSPI_ALL,0.6904761904761906
2018-04-23,2016_2019,K200,KOSPI_EX_K200,0.38095238095238104
2018-04-23,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.7380952380952381
2018-04-23,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.8095238095238096
2018-04-23,2016_2019,KOSDAQ,KOSPI_ALL,0.7619047619047621
2018-04-23,2016_2019,KOSDAQ,KOSPI_EX_K200,0.7142857142857144
2018-04-23,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.8571428571428572
2018-04-23,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.9047619047619048
2018-04-23,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.9047619047619048
2018-04-23,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-04-23,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.7380952380952381
2018-04-23,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-04-23,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.6904761904761906
2018-04-30,2016_2019,K200,KOSDAQ,0.4761904761904762
2018-04-30,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.7380952380952381
2018-04-30,2016_2019,K200,KOSPI_ALL,0.9047619047619048
2018-04-30,2016_2019,K200,KOSPI_EX_K200,0.5476190476190477
2018-04-30,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-04-30,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.7142857142857144
2018-04-30,2016_2019,KOSDAQ,KOSPI_ALL,0.6190476190476191
2018-04-30,2016_2019,KOSDAQ,KOSPI_EX_K200,0.8333333333333335
2018-04-30,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.6666666666666669
2018-04-30,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.8333333333333335
2018-04-30,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.880952380952381
2018-04-30,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-04-30,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.7380952380952381
2018-04-30,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-04-30,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.8095238095238096
2018-05-09,2016_2019,K200,KOSDAQ,0.6428571428571429
2018-05-09,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.8095238095238096
2018-05-09,2016_2019,K200,KOSPI_ALL,0.9523809523809524
2018-05-09,2016_2019,K200,KOSPI_EX_K200,0.8333333333333335
2018-05-09,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.880952380952381
2018-05-09,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.9523809523809524
2018-05-09,2016_2019,KOSDAQ,KOSPI_ALL,0.7142857142857144
2018-05-09,2016_2019,KOSDAQ,KOSPI_EX_K200,0.8571428571428572
2018-05-09,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-05-09,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.880952380952381
2018-05-09,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.9523809523809524
2018-05-09,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9761904761904763
2018-05-09,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.9285714285714287
2018-05-09,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-05-09,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-05-16,2016_2019,K200,KOSDAQ,0.6428571428571429
2018-05-16,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.7380952380952381
2018-05-16,2016_2019,K200,KOSPI_ALL,0.9285714285714287
2018-05-16,2016_2019,K200,KOSPI_EX_K200,0.7619047619047621
2018-05-16,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-05-16,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.9761904761904763
2018-05-16,2016_2019,KOSDAQ,KOSPI_ALL,0.8571428571428572
2018-05-16,2016_2019,KOSDAQ,KOSPI_EX_K200,0.9285714285714287
2018-05-16,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.8571428571428572
2018-05-16,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.9047619047619048
2018-05-16,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.9047619047619048
2018-05-16,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-05-16,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.9285714285714287
2018-05-16,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,1.0
2018-05-16,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-05-24,2016_2019,K200,KOSDAQ,-0.1666666666666667
2018-05-24,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.30952380952380953
2018-05-24,2016_2019,K200,KOSPI_ALL,0.7142857142857144
2018-05-24,2016_2019,K200,KOSPI_EX_K200,0.4761904761904762
2018-05-24,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.4761904761904762
2018-05-24,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.7619047619047621
2018-05-24,2016_2019,KOSDAQ,KOSPI_ALL,0.38095238095238104
2018-05-24,2016_2019,KOSDAQ,KOSPI_EX_K200,0.6428571428571429
2018-05-24,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.6428571428571429
2018-05-24,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.7619047619047621
2018-05-24,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.9285714285714287
2018-05-24,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-05-24,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.9047619047619048
2018-05-24,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-05-24,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1.0
2018-05-31,2016_2019,K200,KOSDAQ,-0.023809523809523815
2018-05-31,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.19047619047619052
2018-05-31,2016_2019,K200,KOSPI_ALL,0.6904761904761906
2018-05-31,2016_2019,K200,KOSPI_EX_K200,0.19047619047619052
2018-05-31,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.6904761904761906
2018-05-31,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.8333333333333335
2018-05-31,2016_2019,KOSDAQ,KOSPI_ALL,0.2380952380952381
2018-05-31,2016_2019,KOSDAQ,KOSPI_EX_K200,0.5476190476190477
2018-05-31,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.523809523809524
2018-05-31,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.4523809523809524
2018-05-31,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.7380952380952381
2018-05-31,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.7142857142857144
2018-05-31,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.7142857142857144
2018-05-31,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.7380952380952381
2018-05-31,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.4523809523809524
2018-06-08,2016_2019,K200,KOSDAQ,-0.04761904761904763
2018-06-08,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.261904761904762
2018-06-08,2016_2019,K200,KOSPI_ALL,0.5714285714285715
2018-06-08,2016_2019,K200,KOSPI_EX_K200,0.19047619047619052
2018-06-08,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.5000000000000001
2018-06-08,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.7619047619047621
2018-06-08,2016_2019,KOSDAQ,KOSPI_ALL,0.5952380952380953
2018-06-08,2016_2019,KOSDAQ,KOSPI_EX_K200,0.6666666666666669
2018-06-08,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.7380952380952381
2018-06-08,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.8095238095238096
2018-06-08,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.8333333333333335
2018-06-08,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.880952380952381
2018-06-08,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.8095238095238096
2018-06-08,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9523809523809524
2018-06-08,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.8571428571428572
2018-06-18,2016_2019,K200,KOSDAQ,0.9285714285714287
2018-06-18,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.7619047619047621
2018-06-18,2016_2019,K200,KOSPI_ALL,0.5714285714285715
2018-06-18,2016_2019,K200,KOSPI_EX_K200,0.07142857142857144
2018-06-18,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.6904761904761906
2018-06-18,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.7619047619047621
2018-06-18,2016_2019,KOSDAQ,KOSPI_ALL,0.5000000000000001
2018-06-18,2016_2019,KOSDAQ,KOSPI_EX_K200,0.09523809523809526
2018-06-18,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.6904761904761906
2018-06-18,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.7857142857142858
2018-06-18,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.523809523809524
2018-06-18,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-06-18,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.7380952380952381
2018-06-18,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-06-18,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.6190476190476191
2018-06-25,2016_2019,K200,KOSDAQ,0.6666666666666669
2018-06-25,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.6666666666666669
2018-06-25,2016_2019,K200,KOSPI_ALL,0.9523809523809524
2018-06-25,2016_2019,K200,KOSPI_EX_K200,0.6190476190476191
2018-06-25,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.7619047619047621
2018-06-25,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,1.0
2018-06-25,2016_2019,KOSDAQ,KOSPI_ALL,0.8333333333333335
2018-06-25,2016_2019,KOSDAQ,KOSPI_EX_K200,0.9047619047619048
2018-06-25,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.880952380952381
2018-06-25,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.8333333333333335
2018-06-25,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.9047619047619048
2018-06-25,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.880952380952381
2018-06-25,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.7857142857142858
2018-06-25,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-06-25,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.8333333333333335
2018-07-02,2016_2019,K200,KOSDAQ,0.4047619047619048
2018-07-02,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.5714285714285715
2018-07-02,2016_2019,K200,KOSPI_ALL,0.8333333333333335
2018-07-02,2016_2019,K200,KOSPI_EX_K200,0.4523809523809524
2018-07-02,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.7380952380952381
2018-07-02,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.9047619047619048
2018-07-02,2016_2019,KOSDAQ,KOSPI_ALL,0.6666666666666669
2018-07-02,2016_2019,KOSDAQ,KOSPI_EX_K200,0.7619047619047621
2018-07-02,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.7857142857142858
2018-07-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.880952380952381
2018-07-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.8571428571428572
2018-07-02,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-07-02,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.8095238095238096
2018-07-02,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-07-02,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.8571428571428572
2018-07-09,2016_2019,K200,KOSDAQ,0.8095238095238096
2018-07-09,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.7380952380952381
2018-07-09,2016_2019,K200,KOSPI_ALL,0.9523809523809524
2018-07-09,2016_2019,K200,KOSPI_EX_K200,0.6666666666666669
2018-07-09,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-07-09,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.9761904761904763
2018-07-09,2016_2019,KOSDAQ,KOSPI_ALL,0.9285714285714287
2018-07-09,2016_2019,KOSDAQ,KOSPI_EX_K200,0.8333333333333335
2018-07-09,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.9523809523809524
2018-07-09,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.8571428571428572
2018-07-09,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.880952380952381
2018-07-09,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9047619047619048
2018-07-09,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.7380952380952381
2018-07-09,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9761904761904763
2018-07-09,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.8333333333333335
2018-07-16,2016_2019,K200,KOSDAQ,0.5714285714285715
2018-07-16,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.7619047619047621
2018-07-16,2016_2019,K200,KOSPI_ALL,0.9523809523809524
2018-07-16,2016_2019,K200,KOSPI_EX_K200,0.5714285714285715
2018-07-16,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.9761904761904763
2018-07-16,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.523809523809524
2018-07-16,2016_2019,KOSDAQ,KOSPI_ALL,0.6428571428571429
2018-07-16,2016_2019,KOSDAQ,KOSPI_EX_K200,0.4761904761904762
2018-07-16,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.6666666666666669
2018-07-16,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.8333333333333335
2018-07-16,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.9047619047619048
2018-07-16,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.8571428571428572
2018-07-16,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.7380952380952381
2018-07-16,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9761904761904763
2018-07-16,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.6904761904761906
2018-07-23,2016_2019,K200,KOSDAQ,0.4523809523809524
2018-07-23,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.11904761904761905
2018-07-23,2016_2019,K200,KOSPI_ALL,0.7380952380952381
2018-07-23,2016_2019,K200,KOSPI_EX_K200,-0.11904761904761905
2018-07-23,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.7142857142857144
2018-07-23,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.7380952380952381
2018-07-23,2016_2019,KOSDAQ,KOSPI_ALL,0.3333333333333334
2018-07-23,2016_2019,KOSDAQ,KOSPI_EX_K200,0.4285714285714286
2018-07-23,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.7619047619047621
2018-07-23,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.3333333333333334
2018-07-23,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.8571428571428572
2018-07-23,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.523809523809524
2018-07-23,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.261904761904762
2018-07-23,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.6666666666666669
2018-07-23,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.19047619047619052
2018-07-30,2016_2019,K200,KOSDAQ,0.7619047619047621
2018-07-30,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.5476190476190477
2018-07-30,2016_2019,K200,KOSPI_ALL,0.8333333333333335
2018-07-30,2016_2019,K200,KOSPI_EX_K200,0.28571428571428575
2018-07-30,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.8333333333333335
2018-07-30,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.9285714285714287
2018-07-30,2016_2019,KOSDAQ,KOSPI_ALL,0.880952380952381
2018-07-30,2016_2019,KOSDAQ,KOSPI_EX_K200,0.6190476190476191
2018-07-30,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.9523809523809524
2018-07-30,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.7142857142857144
2018-07-30,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.7857142857142858
2018-07-30,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.8333333333333335
2018-07-30,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.5476190476190477
2018-07-30,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-07-30,2016_2019,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.6190476190476191
2018-08-06,2016_2019,K200,KOSDAQ,0.8333333333333335
2018-08-06,2016_2019,K200,KOSDAQ_PLUS_KOSPI_EX_K200,0.7619047619047621
2018-08-06,2016_2019,K200,KOSPI_ALL,0.9285714285714287
2018-08-06,2016_2019,K200,KOSPI_EX_K200,0.5714285714285715
2018-08-06,2016_2019,K200,KOSPI_KOSDAQ_ALL,0.8095238095238096
2018-08-06,2016_2019,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,0.9761904761904763
2018-08-06,2016_2019,KOSDAQ,KOSPI_ALL,0.6904761904761906
2018-08-06,2016_2019,KOSDAQ,KOSPI_EX_K200,0.7619047619047621
2018-08-06,2016_2019,KOSDAQ,KOSPI_KOSDAQ_ALL,0.9285714285714287
2018-08-06,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,0.6666666666666669
2018-08-06,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,0.8095238095238096
2018-08-06,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,0.9523809523809524
2018-08-06,2016_2019,KOSPI_ALL,KOSPI_EX_K200,0.4761904761904762
2018-08-06,2016_2019,KOSPI_ALL,KOSPI_KOSDAQ_ALL,0.7380952380952381
